68	59	52	44
68	59	52	44
68	59	52	44
68	59	52	42
68	59	52	42
68	59	52	40
68	59	52	40
61	61	52	45
61	61	52	45
61	61	52	45
61	61	52	45
63	61	54	45
63	61	54	45
63	61	54	45
63	61	54	45
64	61	55	46
64	61	55	46
64	61	52	46
64	61	52	46
64	61	51	46
64	61	51	46
64	61	49	46
64	61	49	46
64	54	47	47
64	54	47	47
64	54	47	47
64	54	47	47
64	56	47	47
64	56	47	47
64	56	47	47
64	56	47	47
64	57	47	35
64	57	47	35
64	57	47	35
64	57	47	35
63	57	47	35
63	57	47	35
63	57	47	35
63	57	47	35
64	57	47	40
64	57	47	40
64	57	47	40
64	57	47	40
59	56	47	40
59	56	47	40
59	54	47	40
59	54	47	40
64	56	47	40
64	56	47	40
64	56	47	40
64	56	47	40
64	56	47	38
64	56	47	38
64	56	47	38
64	56	47	38
64	56	47	37
64	56	47	37
64	56	47	37
64	56	47	37
64	52	45	37
64	52	45	37
64	52	47	37
64	52	47	37
64	57	49	37
64	57	49	37
64	57	49	37
64	57	49	37
61	57	49	37
61	57	49	37
61	57	49	37
61	57	49	37
66	57	49	38
66	57	49	38
66	57	49	38
66	57	49	38
66	54	47	38
66	54	47	38
66	54	49	38
66	54	49	38
66	59	50	38
66	59	50	38
66	59	50	38
66	59	50	38
66	57	50	38
66	57	50	38
66	57	50	38
66	57	50	38
66	56	50	40
66	56	50	40
66	56	50	40
66	56	50	40
59	54	50	40
59	54	50	40
59	54	50	40
59	54	50	40
64	55	49	40
64	55	49	40
64	55	49	40
64	55	49	40
62	55	47	40
62	55	47	40
62	55	47	40
62	55	47	40
61	55	45	33
61	55	45	33
61	55	45	33
61	55	45	33
59	55	45	33
59	55	45	33
59	55	45	33
59	55	45	33
61	54	NA	34
61	54	NA	34
61	54	NA	34
61	54	NA	34
61	52	NA	34
61	52	NA	34
61	52	NA	34
61	52	NA	34
61	51	NA	35
61	51	NA	35
61	51	NA	35
61	51	NA	35
61	49	NA	33
61	49	NA	33
61	49	NA	33
61	49	NA	33
59	50	NA	32
59	50	NA	32
59	50	NA	32
59	50	NA	32
57	50	NA	30
57	50	NA	30
57	50	NA	30
57	50	NA	30
56	50	NA	28
56	50	NA	28
56	50	NA	28
56	50	NA	28
54	50	NA	35
54	50	NA	35
54	50	NA	35
54	50	NA	35
55	49	NA	40
55	49	NA	40
55	49	NA	40
55	49	NA	40
55	47	NA	38
55	47	NA	38
55	47	NA	38
55	47	NA	38
55	46	NA	37
55	46	NA	37
55	46	NA	37
55	46	NA	37
55	49	NA	35
55	49	NA	35
55	49	NA	35
55	49	NA	35
54	54	NA	34
54	54	NA	34
54	54	NA	34
54	54	NA	34
54	52	NA	30
54	52	NA	30
54	52	NA	30
54	52	NA	30
54	50	NA	35
54	50	NA	35
54	50	NA	35
54	50	NA	35
54	49	NA	42
54	49	NA	42
54	49	NA	42
54	49	NA	42
54	50	NA	47
54	50	NA	47
54	50	NA	47
54	50	NA	47
54	50	NA	45
54	50	NA	45
54	50	NA	45
54	50	NA	45
59	51	NA	44
59	51	NA	44
59	51	NA	44
59	51	NA	44
57	51	NA	42
57	51	NA	42
57	51	NA	42
57	51	NA	42
56	52	NA	40
56	52	NA	40
56	52	NA	40
56	52	NA	40
59	52	NA	38
59	52	NA	38
59	52	NA	38
59	52	NA	38
64	52	NA	37
64	52	NA	37
64	52	NA	37
64	52	NA	37
64	56	NA	40
64	56	NA	40
64	56	NA	40
64	56	NA	40
64	61	NA	45
64	61	NA	45
64	61	NA	45
64	61	NA	45
64	61	NA	44
64	61	NA	44
64	61	NA	44
64	61	NA	44
69	61	NA	42
69	61	NA	42
69	61	NA	42
69	61	NA	42
68	59	NA	44
68	59	NA	44
68	59	NA	44
68	59	NA	44
66	57	54	45
66	57	54	45
66	57	54	45
66	57	54	45
64	57	54	45
64	57	54	45
64	56	54	45
64	56	54	45
63	54	47	45
63	54	47	45
63	54	47	45
63	54	47	45
63	56	47	44
63	56	47	44
63	57	47	44
63	57	47	44
65	59	47	44
65	59	47	44
65	59	47	44
65	59	47	44
65	59	49	43
65	59	49	43
65	59	49	43
65	59	49	43
66	58	50	42
66	58	50	42
66	58	50	42
66	58	50	42
66	59	50	44
66	59	50	44
66	61	50	46
66	61	50	46
66	62	50	47
66	62	50	47
66	62	50	47
66	62	50	47
65	61	50	47
65	61	50	47
66	62	50	47
66	62	50	47
68	64	49	47
68	64	49	47
68	64	49	47
68	64	49	47
73	64	49	40
73	64	49	40
73	64	49	40
73	64	49	40
73	64	49	45
73	64	49	45
73	64	49	45
73	64	49	45
66	62	49	45
66	62	49	45
66	61	49	45
66	61	49	45
66	62	47	45
66	62	47	45
66	62	47	45
66	62	47	45
71	62	47	43
71	62	47	43
71	62	47	42
71	62	47	42
71	62	47	43
71	62	47	43
71	62	47	43
71	62	47	43
64	61	47	43
64	61	47	43
64	59	47	43
64	59	47	43
64	58	54	42
64	58	54	42
64	58	54	42
64	58	54	42
63	58	54	42
63	58	54	42
63	58	54	42
63	58	54	42
63	59	54	NA
63	59	54	NA
63	59	54	NA
63	59	54	NA
62	59	56	NA
62	59	56	NA
62	59	54	NA
62	59	54	NA
61	59	53	NA
61	59	53	NA
61	59	53	NA
61	59	53	NA
61	57	49	NA
61	57	49	NA
61	56	49	NA
61	56	49	NA
NA	57	54	42
NA	57	54	42
NA	57	54	42
NA	57	54	42
NA	59	54	42
NA	59	54	42
NA	57	54	42
NA	57	54	42
NA	56	54	49
NA	56	54	49
NA	56	54	49
NA	56	54	49
NA	56	53	49
NA	56	53	49
NA	56	51	49
NA	56	51	49
61	56	53	49
61	56	53	49
61	56	53	49
61	56	53	49
61	57	54	47
61	57	54	47
61	59	56	47
61	59	56	47
66	61	54	45
66	61	54	45
66	61	54	45
66	61	54	45
66	59	54	45
66	59	54	45
66	59	54	45
66	59	54	45
66	57	49	45
66	57	49	45
66	57	49	45
66	57	49	45
64	55	49	45
64	55	49	45
64	55	49	45
64	55	49	45
62	54	NA	47
62	54	NA	47
62	54	NA	47
62	54	NA	47
62	59	50	47
62	59	50	47
62	58	50	47
62	58	50	47
62	59	55	47
62	59	55	47
62	59	55	47
62	59	55	47
62	59	54	47
62	59	54	47
62	59	54	47
62	59	54	47
64	59	52	49
64	59	52	49
64	59	52	49
64	59	52	49
64	59	54	49
64	59	54	49
64	59	55	49
64	59	55	49
64	57	54	49
64	57	54	49
64	57	54	49
64	57	54	49
64	57	52	49
64	57	52	49
64	57	52	49
64	57	52	49
66	57	51	42
66	57	51	42
66	57	51	42
66	57	51	42
66	59	49	42
66	59	49	42
66	61	49	42
66	61	49	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	57	50	42
66	57	50	42
66	57	50	42
66	57	50	42
59	56	50	40
59	56	50	40
59	56	50	40
59	56	50	40
59	52	50	40
59	52	50	40
59	52	50	40
59	52	50	40
61	57	49	40
61	57	49	40
61	57	49	40
61	57	49	40
62	57	49	40
62	57	49	40
62	57	49	40
62	57	49	40
64	57	47	40
64	57	47	40
64	57	47	40
64	57	47	40
59	56	50	40
59	56	50	40
59	54	50	40
59	54	50	40
64	55	49	40
64	55	49	40
64	55	49	40
64	55	49	40
62	55	47	40
62	55	47	40
62	55	47	40
62	55	47	40
61	55	45	42
61	55	45	42
61	55	45	42
61	55	45	42
57	55	45	42
57	55	45	42
57	55	45	42
57	55	45	42
62	54	NA	42
62	54	NA	42
62	54	NA	42
62	54	NA	42
62	54	NA	43
62	54	NA	43
62	54	NA	43
62	54	NA	43
62	52	NA	45
62	52	NA	45
62	52	NA	45
62	52	NA	45
62	52	NA	40
62	52	NA	40
62	52	NA	40
62	52	NA	40
61	52	NA	45
61	52	NA	45
61	52	NA	45
61	52	NA	45
61	52	NA	43
61	52	NA	43
61	52	NA	43
61	52	NA	43
62	57	NA	42
62	57	NA	42
62	57	NA	42
62	57	NA	42
62	57	NA	40
62	57	NA	40
62	57	NA	38
62	57	NA	38
60	57	NA	40
60	57	NA	40
60	57	NA	40
60	57	NA	40
60	57	NA	42
60	57	NA	42
60	57	NA	42
60	57	NA	42
60	50	NA	43
60	50	NA	43
60	50	NA	43
60	50	NA	43
59	50	NA	38
59	50	NA	38
57	50	NA	38
57	50	NA	38
59	50	50	43
59	50	50	43
59	50	50	43
59	50	50	43
61	52	50	43
61	52	50	43
61	52	50	43
61	52	50	43
62	54	45	43
62	54	45	43
62	54	45	43
62	54	45	43
57	54	45	42
57	54	45	42
57	54	45	40
57	54	45	40
62	54	45	42
62	54	45	42
62	54	45	42
62	54	45	42
62	54	47	44
62	54	47	44
62	54	47	44
62	54	47	44
61	52	49	45
61	52	49	45
62	52	49	45
62	52	49	45
64	52	49	45
64	52	49	45
66	52	49	45
66	52	49	45
67	52	49	40
67	52	49	40
61	52	49	40
61	52	49	40
59	52	49	42
59	52	49	42
58	52	49	42
58	52	49	42
59	50	47	43
59	50	47	43
59	50	47	43
59	50	47	43
59	50	47	38
59	50	47	38
59	50	47	38
59	50	47	38
59	50	47	43
59	50	47	43
59	50	47	43
59	50	47	43
61	50	47	43
61	50	47	43
62	50	47	43
62	50	47	43
61	57	45	43
61	57	45	43
61	57	45	43
61	57	45	43
62	57	45	42
62	57	45	42
64	57	45	42
64	57	45	42
62	57	45	42
62	57	45	42
62	57	45	42
62	57	45	42
62	55	45	40
62	55	45	40
62	57	45	42
62	57	45	42
62	59	52	44
62	59	52	44
62	59	52	44
62	59	52	44
61	59	52	46
61	59	52	46
62	59	52	47
62	59	52	47
64	59	52	49
64	59	52	49
64	59	52	49
64	59	52	49
64	58	54	47
64	58	54	47
64	59	55	47
64	59	55	47
64	61	54	46
64	61	54	46
64	61	54	46
64	61	54	46
66	61	54	42
66	61	54	42
64	61	54	42
64	61	54	42
62	61	54	47
62	61	54	47
62	61	54	47
62	61	54	47
62	59	55	47
62	59	55	47
62	57	54	47
62	57	54	47
61	55	52	47
61	55	52	47
61	55	52	47
61	55	52	47
61	55	49	47
61	55	49	47
61	55	49	47
61	55	49	47
73	54	54	46
73	54	54	46
73	54	54	46
73	54	54	46
73	54	52	46
73	54	52	46
73	54	52	46
73	54	52	46
66	54	52	47
66	54	52	47
66	54	52	47
66	54	52	47
66	54	50	47
66	54	50	47
66	54	49	47
66	54	49	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
68	59	50	41
68	59	50	41
68	59	50	41
68	59	50	41
69	57	49	42
69	57	49	42
69	57	49	42
69	57	49	42
69	57	49	44
69	57	49	44
69	57	49	44
69	57	49	44
69	54	54	45
69	54	54	45
69	54	54	45
69	54	54	45
69	54	54	47
69	54	54	47
69	54	54	47
69	54	54	47
68	61	54	49
68	61	54	49
68	61	54	49
68	61	54	49
68	61	53	49
68	61	53	49
68	61	51	49
68	61	51	49
68	61	53	49
68	61	53	49
68	61	53	49
68	61	53	49
68	59	53	50
68	59	53	50
68	59	53	49
68	59	53	49
66	57	54	50
66	57	54	50
66	57	54	50
66	57	54	50
66	57	54	45
66	57	54	45
66	57	54	45
66	57	54	45
66	57	54	50
66	57	54	50
66	57	54	50
66	57	54	50
66	57	53	50
66	57	53	50
66	57	54	50
66	57	54	50
71	59	55	50
71	59	55	50
71	59	55	50
71	59	55	50
71	59	55	47
71	59	55	47
71	59	55	47
71	59	55	47
71	59	55	52
71	59	55	52
71	59	55	52
71	59	55	52
71	59	54	50
71	59	54	50
71	59	54	50
71	59	54	50
71	61	52	49
71	61	52	49
71	61	52	49
71	61	52	49
71	61	54	47
71	61	54	47
71	61	55	47
71	61	55	47
70	61	54	49
70	61	54	49
70	61	54	49
70	61	54	49
70	61	52	49
70	61	52	49
70	61	52	49
70	61	52	49
71	54	50	47
71	54	50	47
71	54	50	47
71	54	50	47
69	54	49	47
69	54	49	47
67	54	49	47
67	54	49	47
66	NA	50	NA
66	NA	50	NA
66	NA	50	NA
66	NA	50	NA
67	NA	52	NA
67	NA	52	NA
67	NA	52	NA
67	NA	52	NA
69	62	54	NA
69	62	54	NA
69	62	54	NA
69	62	54	NA
69	61	52	NA
69	61	52	NA
69	59	52	NA
69	59	52	NA
69	57	54	NA
69	57	54	NA
69	57	54	NA
69	57	54	NA
67	59	55	NA
67	59	55	NA
66	59	55	NA
66	59	55	NA
64	61	57	NA
64	61	57	NA
64	61	57	NA
64	61	57	NA
66	62	55	NA
66	62	55	NA
66	62	54	NA
66	62	54	NA
67	64	52	NA
67	64	52	NA
67	64	52	NA
67	64	52	NA
69	62	54	NA
69	62	54	NA
69	61	54	NA
69	61	54	NA
71	59	55	NA
71	59	55	NA
71	59	55	NA
71	59	55	NA
69	61	54	NA
69	61	54	NA
67	61	52	NA
67	61	52	NA
66	62	50	38
66	62	50	38
66	62	50	38
66	62	50	38
67	62	45	38
67	62	45	38
66	62	45	38
66	62	45	38
64	62	45	45
64	62	45	45
64	62	47	45
64	62	47	45
64	61	49	45
64	61	49	45
64	59	50	45
64	59	50	45
64	61	52	45
64	61	52	45
64	61	52	45
64	61	52	45
66	61	52	43
66	61	52	43
67	61	52	43
67	61	52	43
69	61	45	42
69	61	45	42
69	61	45	42
69	61	45	42
69	62	45	42
69	62	45	42
69	64	45	42
69	64	45	42
69	62	45	42
69	62	45	42
69	62	45	42
69	62	45	42
69	61	45	42
69	61	45	42
69	61	45	42
69	61	45	42
69	59	47	43
69	59	47	43
69	59	47	43
69	59	47	43
67	58	47	43
67	58	47	43
66	58	47	43
66	58	47	43
64	59	47	43
64	59	47	43
64	59	47	43
64	59	47	43
62	59	47	43
62	59	47	43
62	59	47	43
62	59	47	43
61	66	49	45
61	66	49	45
61	66	49	45
61	66	49	45
73	66	49	45
73	66	49	45
71	66	49	45
71	66	49	45
69	66	49	45
69	66	49	45
69	66	49	45
69	66	49	45
67	64	49	45
67	64	49	45
67	64	49	45
67	64	49	45
67	62	50	38
67	62	50	38
67	62	50	38
67	62	50	38
66	62	50	40
66	62	50	40
66	62	50	42
66	62	50	42
66	62	50	43
66	62	50	43
66	62	50	43
66	62	50	43
64	62	50	43
64	62	50	43
62	62	50	43
62	62	50	43
64	61	45	43
64	61	45	43
64	61	45	43
64	61	45	43
64	59	52	45
64	59	52	45
64	59	52	47
64	59	52	47
64	61	57	45
64	61	57	45
64	61	57	45
64	61	57	45
64	61	57	43
64	61	57	43
64	61	57	43
64	61	57	43
62	66	57	42
62	66	57	42
62	66	57	42
62	66	57	42
62	66	55	43
62	66	55	43
62	66	55	45
62	66	55	45
62	66	54	47
62	66	54	47
62	66	54	47
62	66	54	47
62	66	54	45
62	66	54	45
62	66	54	45
62	66	54	45
62	59	NA	44
62	59	NA	44
62	59	NA	44
62	59	NA	44
61	59	NA	46
61	59	NA	46
62	59	NA	47
62	59	NA	47
64	59	49	49
64	59	49	49
64	59	49	49
64	59	49	49
64	58	49	47
64	58	49	47
64	59	49	47
64	59	49	47
64	61	54	46
64	61	54	46
64	61	54	46
64	61	54	46
73	64	54	44
73	64	54	44
73	62	54	44
73	62	54	44
66	61	54	46
66	61	54	46
66	59	54	46
66	59	54	46
66	61	52	46
66	61	52	46
66	61	52	46
66	61	52	46
66	61	51	47
66	61	51	47
66	61	51	47
66	61	51	47
68	59	51	47
68	59	51	47
68	59	51	47
68	59	51	47
69	54	51	47
69	54	51	47
69	54	51	47
69	54	51	47
69	54	51	48
69	54	51	48
69	54	51	48
69	54	51	48
69	61	53	49
69	61	53	49
69	61	53	49
69	61	53	49
69	61	53	50
69	61	53	50
69	61	53	49
69	61	53	49
68	61	53	47
68	61	53	47
68	61	53	47
68	61	53	47
68	59	53	49
68	59	53	49
68	59	53	49
68	59	53	49
68	57	54	50
68	57	54	50
68	57	54	50
68	57	54	50
66	57	54	45
66	57	54	45
65	57	54	45
65	57	54	45
66	57	54	50
66	57	54	50
66	57	54	50
66	57	54	50
66	57	54	42
66	57	54	42
66	57	54	42
66	57	54	42
66	59	47	43
66	59	47	43
66	59	47	43
66	59	47	43
66	59	49	43
66	59	49	43
66	59	49	43
66	59	49	43
71	59	50	44
71	59	50	44
71	59	50	44
71	59	50	44
71	59	52	44
71	59	52	44
71	59	50	44
71	59	50	44
71	61	49	45
71	61	49	45
71	61	49	45
71	61	49	45
71	61	51	45
71	61	51	45
71	61	53	45
71	61	53	45
69	61	54	45
69	61	54	45
